GAMEID,GAMEDATE,QUARTER,MINUTE,SECOND,OFFENSETEAM,DEFENSETEAM,DOWN,TOGO,YARDLINE,DESCRIPTION,SEASONYEAR,YARDS,FORMATION,PLAYTYPE,PASSTYPE,RUSHDIRECTION,YARDLINEFIXED,YARDLINEDIRECTION,PLAY
2016103002,2016-10-30,4,9,38,NE,BUF,2,12,80,(9:38) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 28-J.WHITE [95-K.WILLIAMS]. THROWN WIDE OF RECEIVER AT BUF 15.,2016,0,SHOTGUN,PASS,SHORT MIDDLE,,20,OPP,PASS
2016103004,2016-10-30,4,2,37,HOU,DET,2,4,75,(2:37) 26-L.MILLER LEFT GUARD TO DET 19 FOR 6 YARDS (57-J.BYNES).,2016,6,UNDER CENTER,RUSH,,LEFT GUARD,25,OPP,RUSH
2016103000,2016-10-30,4,2,37,WAS,CIN,1,10,44,(2:37) (SHOTGUN) 8-K.COUSINS PASS DEEP LEFT TO 14-R.GRANT TO CIN 39 FOR 17 YARDS (36-S.WILLIAMS).,2016,17,SHOTGUN,PASS,DEEP LEFT,,44,OWN,PASS
2016103006,2016-10-30,4,0,37,SEA,NO,2,6,55,(:37) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT [94-C.JORDAN].,2016,0,SHOTGUN,PASS,SHORT RIGHT,,45,OPP,PASS
2016103005,2016-10-30,4,14,37,IND,KC,2,10,14,(14:37) (SHOTGUN) 12-A.LUCK SACKED AT IND 7 FOR -7 YARDS (95-C.JONES). IND-76-J.REITZ WAS INJURED DURING THE PLAY. HE IS OUT.,2016,-7,SHOTGUN,SACK,,,14,OWN,PASS
2016103004,2016-10-30,4,9,37,HOU,DET,2,2,43,(9:37) 26-L.MILLER UP THE MIDDLE TO DET 49 FOR 8 YARDS (59-T.WHITEHEAD).,2016,8,UNDER CENTER,RUSH,,CENTER,43,OWN,RUSH
2016103002,2016-10-30,4,6,37,BUF,NE,1,10,35,"(6:37) (SHOTGUN) 5-T.TAYLOR SACKED AT BUF 35 FOR 0 YARDS (50-R.NINKOVICH). PENALTY ON NE-52-E.ROBERTS, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT BUF 35 - NO PLAY.",2016,0,SHOTGUN,SACK,,,35,OWN,PASS
2016103005,2016-10-30,4,1,37,IND,KC,3,20,45,(1:37) (SHOTGUN) 12-A.LUCK PASS DEEP MIDDLE TO 13-T.HILTON TO KC 35 FOR 20 YARDS (20-S.NELSON).,2016,20,SHOTGUN,PASS,DEEP MIDDLE,,45,OWN,PASS
2016103001,2016-10-30,4,2,37,ATL,GB,3,2,55,(2:37) (NO HUDDLE) 2-M.RYAN PASS SHORT LEFT TO 12-M.SANU PUSHED OB AT GB 33 FOR 12 YARDS (33-M.HYDE). GB-36-L.GUNTER WAS INJURED DURING THE PLAY.,2016,12,NO HUDDLE,PASS,SHORT LEFT,,45,OPP,PASS
2016103003,2016-10-30,4,5,36,NYJ,CLE,4,14,51,"(5:36) (PUNT FORMATION) 4-L.EDWARDS PUNTS 48 YARDS TO CLE 1, CENTER-46-T.PURDUM, DOWNED BY NYJ-32-J.BURRIS.",2016,0,PUNT,PUNT,,,49,OPP,KICK
2016103010,2016-10-30,4,5,36,DAL,PHI,1,20,12,(5:36) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 88-D.BRYANT TO DAL 27 FOR 15 YARDS (23-R.MCLEOD).,2016,15,SHOTGUN,PASS,SHORT MIDDLE,,12,OWN,PASS
2016103001,2016-10-30,4,0,36,ATL,GB,1,10,89,"(:36) (SHOTGUN) 2-M.RYAN PASS SHORT MIDDLE TO 12-M.SANU FOR 11 YARDS, TOUCHDOWN.",2016,11,SHOTGUN,PASS,SHORT MIDDLE,,11,OPP,PASS
2016103001,2016-10-30,4,8,36,GB,ATL,2,5,61,"(8:36) (NO HUDDLE, SHOTGUN) 22-A.RIPKOWSKI LEFT TACKLE TO ATL 37 FOR 2 YARDS (91-C.UPSHAW).",2016,2,NO HUDDLE SHOTGUN,RUSH,,LEFT TACKLE,39,OPP,RUSH
2016103008,2016-10-30,4,0,36,DEN,SD,2,11,53,(:36) 13-T.SIEMIAN KNEELS TO SD 48 FOR -1 YARDS.,2016,0,UNDER CENTER,QB KNEEL,,,47,OPP,RUSH
2016103004,2016-10-30,4,12,36,DET,HOU,1,10,22,(12:36) (SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 15-G.TATE TO DET 21 FOR -1 YARDS (25-K.JACKSON).,2016,-1,SHOTGUN,PASS,SHORT RIGHT,,22,OWN,PASS
2016103008,2016-10-30,4,2,36,DEN,SD,1,10,2,(2:36) 23-D.BOOKER UP THE MIDDLE TO DEN 1 FOR -1 YARDS (51-K.EMANUEL).,2016,-1,UNDER CENTER,RUSH,,CENTER,2,OWN,RUSH
2016103006,2016-10-30,4,4,35,NO,SEA,2,10,51,(4:35) 34-T.HIGHTOWER LEFT END TO SEA 44 FOR 5 YARDS (54-B.WAGNER).,2016,5,UNDER CENTER,RUSH,,LEFT END,49,OPP,RUSH
2016103010,2016-10-30,4,1,35,DAL,PHI,2,10,40,(1:35) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP RIGHT TO 88-D.BRYANT. PASS INCOMPLETE ON A POST PATTERN; MCKELVIN CLOSEST DEFENDER.,2016,0,SHOTGUN,PASS,DEEP RIGHT,,40,OWN,PASS
2016103002,2016-10-30,4,8,35,NE,BUF,2,11,84,"(8:35) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 11-J.EDELMAN TO BUF 9 FOR 7 YARDS (26-R.BLANTON, 52-P.BROWN). CAUGHT NEAR SIDELINE AT BUF 14.",2016,7,SHOTGUN,PASS,SHORT RIGHT,,16,OPP,PASS
2016103000,2016-10-30,4,14,35,CIN,WAS,3,3,73,"(14:35) (NO HUDDLE, SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT LEFT TO 85-T.EIFERT [36-S.CRAVENS]. PENALTY ON WAS-47-Q.DUNBAR, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT WAS 27 - NO PLAY.",2016,0,NO HUDDLE SHOTGUN,PASS,SHORT LEFT,,27,OPP,PASS
2016103000,2016-10-30,4,3,35,CIN,WAS,2,9,32,(3:35) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT LEFT TO 18-A.GREEN.,2016,0,SHOTGUN,PASS,SHORT LEFT,,32,OWN,PASS
2016103006,2016-10-30,4,3,35,NO,SEA,1,10,76,(3:35) 34-T.HIGHTOWER LEFT TACKLE TO SEA 12 FOR 12 YARDS (33-K.MCCRAY).,2016,12,UNDER CENTER,RUSH,,LEFT TACKLE,24,OPP,RUSH
2016103005,2016-10-30,4,3,35,IND,KC,1,10,25,(3:35) (SHOTGUN) 12-A.LUCK PASS SHORT RIGHT TO 33-R.TURBIN PUSHED OB AT IND 36 FOR 11 YARDS (56-D.JOHNSON).,2016,11,SHOTGUN,PASS,SHORT RIGHT,,25,OWN,PASS
2016103003,2016-10-30,4,7,35,NYJ,CLE,1,10,55,(7:35) 22-M.FORTE LEFT TACKLE TO CLE 46 FOR -1 YARDS (58-C.KIRKSEY; 96-X.COOPER).,2016,-1,UNDER CENTER,RUSH,,LEFT TACKLE,45,OPP,RUSH
2016103004,2016-10-30,4,7,34,HOU,DET,2,2,69,(7:34) 28-A.BLUE LEFT TACKLE TO DET 12 FOR 19 YARDS (32-T.WILSON).,2016,19,UNDER CENTER,RUSH,,LEFT TACKLE,31,OPP,RUSH
2016103010,2016-10-30,4,3,34,DAL,PHI,1,10,66,"(3:34) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 88-D.BRYANT. PASS INCOMPLETE ON A ""FLY"" PATTERN; CARROLL CLOSEST DEFENDER.",2016,0,SHOTGUN,PASS,DEEP LEFT,,34,OPP,PASS
2016103002,2016-10-30,4,2,34,NE,BUF,4,16,17,"(2:34) 6-R.ALLEN PUNTS 49 YARDS TO BUF 34, CENTER-49-J.CARDONA, FAIR CATCH BY 19-W.POWELL.",2016,0,PUNT,PUNT,,,17,OWN,KICK
2016103010,2016-10-30,4,11,34,DAL,PHI,4,5,69,"(11:34) (FIELD GOAL FORMATION) 5-D.BAILEY 49 YARD FIELD GOAL IS GOOD, CENTER-91-L.LADOUCEUR, HOLDER-6-C.JONES.",2016,0,FIELD GOAL,FIELD GOAL,,,31,OPP,KICK
2016103005,2016-10-30,4,4,34,KC,IND,2,12,66,(4:34) (RUN FORMATION) 13-D.THOMAS LEFT TACKLE TO IND 35 FOR -1 YARDS (26-C.GEATHERS).,2016,-1,UNDER CENTER,RUSH,,LEFT TACKLE,34,OPP,RUSH
2016103000,2016-10-30,4,8,34,CIN,WAS,3,4,31,(8:34) (SHOTGUN) 14-A.DALTON PASS DEEP MIDDLE TO 85-T.EIFERT TO WAS 47 FOR 22 YARDS (38-K.FULLER).,2016,22,SHOTGUN,PASS,DEEP MIDDLE,,31,OWN,PASS
2016103010,2016-10-30,4,11,34,PHI,DAL,1,10,25,(11:34) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT RIGHT TO 81-J.MATTHEWS (32-O.SCANDRICK).,2016,0,SHOTGUN,PASS,SHORT RIGHT,,25,OWN,PASS
2016103001,2016-10-30,4,5,34,GB,ATL,1,10,87,(5:34) (SHOTGUN) 22-A.RIPKOWSKI LEFT GUARD TO ATL 7 FOR 6 YARDS (22-K.NEAL; 59-D.CAMPBELL).,2016,6,SHOTGUN,RUSH,,LEFT GUARD,13,OPP,RUSH
2016103003,2016-10-30,4,1,34,CLE,NYJ,1,10,56,"(1:34) (NO HUDDLE, SHOTGUN) 13-J.MCCOWN PASS SHORT MIDDLE TO 29-D.JOHNSON JR. TO NYJ 18 FOR 26 YARDS (25-C.PRYOR).",2016,26,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,44,OPP,PASS
2016103002,2016-10-30,4,9,34,NE,BUF,3,12,80,"(9:34) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 28-J.WHITE. DROPPED, RECEIVER IN FLAT AT BUF 8. PENALTY ON BUF-24-S.GILMORE, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT BUF 20 - NO PLAY.",2016,0,SHOTGUN,PASS,SHORT LEFT,,20,OPP,PASS
2016103003,2016-10-30,4,12,34,NYJ,CLE,1,10,58,(12:34) (SHOTGUN) 29-B.POWELL LEFT TACKLE TO CLE 22 FOR 20 YARDS (30-D.KINDRED).,2016,20,SHOTGUN,RUSH,,LEFT TACKLE,42,OPP,RUSH
2016103010,2016-10-30,4,6,34,PHI,DAL,4,14,64,"(6:34) (PUNT FORMATION) 8-D.JONES PUNTS 26 YARDS TO DAL 10, CENTER-46-J.DORENBOS, FAIR CATCH BY 11-C.BEASLEY.",2016,0,PUNT,PUNT,,,36,OPP,KICK
2016103005,2016-10-30,4,2,34,IND,KC,3,17,29,"(2:34) (NO HUDDLE, SHOTGUN) 12-A.LUCK PASS SHORT MIDDLE TO 33-R.TURBIN TO IND 38 FOR 9 YARDS (56-D.JOHNSON).",2016,9,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,29,OWN,PASS
2016103006,2016-10-30,4,0,33,SEA,NO,3,6,55,"(:33) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 89-D.BALDWIN TO NO 18 FOR 27 YARDS (46-K.CRAWLEY). PASS 7, YAC 20",2016,27,SHOTGUN,PASS,SHORT MIDDLE,,45,OPP,PASS
2016103001,2016-10-30,4,10,33,GB,ATL,1,10,37,(10:33) (SHOTGUN) 12-A.RODGERS SCRAMBLES UP THE MIDDLE TO GB 39 FOR 2 YARDS (22-K.NEAL).,2016,2,SHOTGUN,SCRAMBLE,,,37,OWN,PASS
2016103007,2016-10-30,4,8,33,TB,OAK,1,10,18,(8:33) (SHOTGUN) 36-A.SMITH RIGHT END TO TB 21 FOR 3 YARDS (53-M.SMITH).,2016,3,SHOTGUN,RUSH,,RIGHT END,18,OWN,RUSH
2016103002,2016-10-30,4,0,33,BUF,NE,2,1,99,"(:33) (SHOTGUN) 31-J.WILLIAMS RIGHT GUARD FOR 1 YARD, TOUCHDOWN. BUF CHARGED WITH TIME OUT FOR ERRONEOUSLY THROWING CHALLENGE FLAG.",2016,1,SHOTGUN,RUSH,,RIGHT GUARD,1,OPP,RUSH
2016103009,2016-10-30,4,14,33,ARI,CAR,1,20,44,"(14:33) (SHOTGUN) 3-C.PALMER PASS SHORT RIGHT TO 31-D.JOHNSON PUSHED OB AT CAR 45 FOR 11 YARDS (58-T.DAVIS). PENALTY ON ARI-68-J.VELDHEER, ILLEGAL FORMATION, 5 YARDS, ENFORCED AT ARI 44 - NO PLAY.",2016,11,SHOTGUN,PASS,SHORT RIGHT,,44,OWN,PASS
2016103004,2016-10-30,4,11,33,DET,HOU,2,21,11,(11:33) (SHOTGUN) 25-T.RIDDICK RIGHT END TO DET 14 FOR 3 YARDS (51-J.SIMON).,2016,3,SHOTGUN,RUSH,,RIGHT END,11,OWN,RUSH
2016103010,2016-10-30,4,0,33,DAL,PHI,2,10,28,(:33) (SHOTGUN) 4-D.PRESCOTT SACKED AT DAL 18 FOR -10 YARDS (98-C.BARWIN).,2016,-10,SHOTGUN,SACK,,,28,OWN,PASS
2016103006,2016-10-30,4,9,33,SEA,NO,3,2,68,"(9:33) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 89-D.BALDWIN PUSHED OB AT NO 22 FOR 10 YARDS (31-J.BYRD). PASS 3, YAC 7",2016,10,SHOTGUN,PASS,SHORT LEFT,,32,OPP,PASS
2016103007,2016-10-30,4,12,32,OAK,TB,2,4,43,(12:32) 30-J.RICHARD UP THE MIDDLE TO OAK 46 FOR 3 YARDS (58-K.ALEXANDER).,2016,3,UNDER CENTER,RUSH,,CENTER,43,OWN,RUSH
2016103010,2016-10-30,4,14,32,PHI,DAL,1,10,84,"(14:32) (NO HUDDLE, SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT RIGHT TO 18-D.GREEN-BECKHAM. PASS INCOMPLETE ON A ""SLANT"" PATTERN; CLAIBORNE CLOSEST.",2016,0,NO HUDDLE SHOTGUN,PASS,SHORT RIGHT,,16,OPP,PASS
2016103008,2016-10-30,4,12,32,SD,DEN,1,10,25,(12:32) (SHOTGUN) 28-M.GORDON UP THE MIDDLE TO SD 26 FOR 1 YARD (58-V.MILLER).,2016,1,SHOTGUN,RUSH,,CENTER,25,OWN,RUSH
2016103007,2016-10-30,4,9,32,OAK,TB,2,10,61,(9:32) 4-D.CARR PASS SHORT RIGHT TO 30-J.RICHARD TO TB 42 FOR -3 YARDS (58-K.ALEXANDER).,2016,-3,UNDER CENTER,PASS,SHORT RIGHT,,39,OPP,PASS
2016103000,2016-10-30,4,3,32,CIN,WAS,3,9,32,(3:32) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT RIGHT TO 18-A.GREEN.,2016,0,SHOTGUN,PASS,SHORT RIGHT,,32,OWN,PASS
2016103001,2016-10-30,4,3,32,ATL,GB,2,1,34,(3:32) (NO HUDDLE) 2-M.RYAN PASS SHORT RIGHT TO 16-J.HARDY TO ATL 47 FOR 13 YARDS (39-D.GOODSON).,2016,13,NO HUDDLE,PASS,SHORT RIGHT,,34,OWN,PASS
2016103008,2016-10-30,4,1,32,SD,DEN,1,10,45,(1:32) (SHOTGUN) 17-P.RIVERS PASS INCOMPLETE SHORT RIGHT TO 28-M.GORDON.,2016,0,SHOTGUN,PASS,SHORT RIGHT,,45,OWN,PASS
2016103000,2016-10-30,4,0,32,CIN,WAS,1,10,43,(:32) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE DEEP RIGHT TO 18-A.GREEN (29-D.IHENACHO) [92-C.BAKER].,2016,0,SHOTGUN,PASS,DEEP RIGHT,,43,OWN,PASS
2016103001,2016-10-30,4,12,31,GB,ATL,1,10,14,(12:31) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 17-D.ADAMS TO GB 15 FOR 1 YARD (34-B.POOLE).,2016,1,SHOTGUN,PASS,SHORT LEFT,,14,OWN,PASS
2016103008,2016-10-30,4,4,31,SD,DEN,1,10,66,(4:31) 28-M.GORDON UP THE MIDDLE PUSHED OB AT DEN 17 FOR 17 YARDS (25-C.HARRIS JR.).,2016,17,UNDER CENTER,RUSH,,CENTER,34,OPP,RUSH
2016103001,2016-10-30,4,0,31,GB,ATL,1,10,25,(:31) (SHOTGUN) 12-A.RODGERS PASS SHORT LEFT TO 83-J.JANIS RAN OB AT GB 32 FOR 7 YARDS.,2016,7,SHOTGUN,PASS,SHORT LEFT,,25,OWN,PASS
2016103009,2016-10-30,4,2,31,CAR,ARI,2,1,65,(2:31) 28-J.STEWART UP THE MIDDLE TO ARI 36 FOR -1 YARDS (93-C.CAMPBELL; 97-J.MAURO).,2016,-1,UNDER CENTER,RUSH,,CENTER,35,OPP,RUSH
2016103008,2016-10-30,4,10,31,SD,DEN,2,9,47,(10:31) (SHOTGUN) 17-P.RIVERS PASS INCOMPLETE SHORT LEFT TO 12-T.BENJAMIN.,2016,0,SHOTGUN,PASS,SHORT LEFT,,47,OWN,PASS
2016103001,2016-10-30,4,2,31,ATL,GB,1,10,67,(2:31) (SHOTGUN) 2-M.RYAN PASS SHORT LEFT TO 12-M.SANU TO GB 24 FOR 9 YARDS (21-H.CLINTON-DIX).,2016,9,SHOTGUN,PASS,SHORT LEFT,,33,OPP,PASS
2016103008,2016-10-30,4,2,31,DEN,SD,2,11,1,"(2:31) 23-D.BOOKER UP THE MIDDLE TO DEN 3 FOR 2 YARDS (51-K.EMANUEL). PENALTY ON DEN-73-R.OKUNG, OFFENSIVE HOLDING, DECLINED.",2016,2,UNDER CENTER,RUSH,,CENTER,1,OWN,RUSH
2016103000,2016-10-30,4,14,30,CIN,WAS,1,10,80,(14:30) 32-J.HILL LEFT GUARD TO WAS 20 FOR NO GAIN (99-R.JEAN FRANCOIS).,2016,0,UNDER CENTER,RUSH,,LEFT GUARD,20,OPP,RUSH
2016103006,2016-10-30,4,12,30,NO,SEA,3,2,98,"(12:30) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 10-B.COOKS FOR 2 YARDS, TOUCHDOWN. PASS 1, YAC 1",2016,2,SHOTGUN,PASS,SHORT LEFT,,2,OPP,PASS
2016103010,2016-10-30,4,10,30,PHI,DAL,2,6,42,"(10:30) (NO HUDDLE, SHOTGUN) 34-K.BARNER LEFT GUARD TO PHI 45 FOR 3 YARDS (97-T.MCCLAIN). DAL-96-M.COLLINS WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.",2016,3,NO HUDDLE SHOTGUN,RUSH,,LEFT GUARD,42,OWN,RUSH
2016103000,2016-10-30,4,9,30,CIN,WAS,1,10,25,(9:30) 25-G.BERNARD LEFT GUARD TO CIN 26 FOR 1 YARD (51-W.COMPTON).,2016,1,UNDER CENTER,RUSH,,LEFT GUARD,25,OWN,RUSH
2016103006,2016-10-30,4,5,30,NO,SEA,2,8,43,"(5:30) 9-D.BREES PASS SHORT LEFT TO 13-M.THOMAS TO NO 45 FOR 2 YARDS (52-B.COYLE). PASS 4, YAC -2",2016,2,UNDER CENTER,PASS,SHORT LEFT,,43,OWN,PASS
2016103003,2016-10-30,4,0,29,CLE,NYJ,1,2,98,"(:29) (NO HUDDLE, SHOTGUN) 34-I.CROWELL RIGHT GUARD TO NYJ 1 FOR 1 YARD (52-D.HARRIS; 96-M.WILKERSON).",2016,1,NO HUDDLE SHOTGUN,RUSH,,RIGHT GUARD,2,OPP,RUSH
2016103010,2016-10-30,4,1,29,DAL,PHI,3,10,40,(1:29) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 11-C.BEASLEY [58-J.HICKS]. HEAVY PRESSURE BY HICKS.,2016,0,SHOTGUN,PASS,SHORT MIDDLE,,40,OWN,PASS
2016103006,2016-10-30,4,7,29,SEA,NO,1,5,95,(7:29) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 10-P.RICHARDSON.,2016,0,SHOTGUN,PASS,SHORT RIGHT,,5,OPP,PASS
2016103010,2016-10-30,4,13,29,DAL,PHI,2,10,25,"(13:29) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 83-T.WILLIAMS (21-L.MCKELVIN).",2016,0,NO HUDDLE SHOTGUN,PASS,SHORT RIGHT,,25,OWN,PASS
2016103002,2016-10-30,4,5,29,BUF,NE,2,4,63,"(5:29) (SHOTGUN) 5-T.TAYLOR PASS INCOMPLETE SHORT MIDDLE TO 10-R.WOODS (21-M.BUTLER). RECEIVER AND COVERAGE AT NE 30. PENALTY ON NE-21-M.BUTLER, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT NE 37 - NO PLAY.",2016,0,SHOTGUN,PASS,SHORT MIDDLE,,37,OPP,PASS
2016103002,2016-10-30,4,0,29,NE,BUF,1,10,9,(:29) 10-J.GAROPPOLO KNEELS TO NE 8 FOR -1 YARDS.,2016,0,UNDER CENTER,QB KNEEL,,,9,OWN,RUSH
2016103003,2016-10-30,4,4,29,NYJ,CLE,2,8,92,(4:29) (SHOTGUN) 22-M.FORTE LEFT GUARD TO CLE 5 FOR 3 YARDS (55-D.SHELTON).,2016,3,SHOTGUN,RUSH,,LEFT GUARD,8,OPP,RUSH
2016103002,2016-10-30,4,4,29,NE,BUF,1,10,23,(4:29) J.GAROPPOLO IN AT QB. 29-L.BLOUNT RIGHT TACKLE TO NE 23 FOR NO GAIN (99-M.DAREUS).,2016,0,UNDER CENTER,RUSH,,RIGHT TACKLE,23,OWN,RUSH
2016103003,2016-10-30,4,10,28,NYJ,CLE,1,2,98,(10:28) 22-M.FORTE RIGHT GUARD TO CLE 2 FOR NO GAIN (98-J.MEDER). NYJ #70 DOZIER REPORTS AS AN ELIGIBLE RECEIVER.,2016,0,UNDER CENTER,RUSH,,RIGHT GUARD,2,OPP,RUSH
2016103009,2016-10-30,4,3,28,CAR,ARI,1,10,37,"(3:28) (SHOTGUN) 28-J.STEWART RIGHT GUARD TO CAR 41 FOR 4 YARDS (22-T.JEFFERSON). FUMBLES (22-T.JEFFERSON), RECOVERED BY ARI-22-T.JEFFERSON AT CAR 40. 22-T.JEFFERSON TO CAR 40 FOR NO GAIN (88-G.OLSEN). THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",2016,0,SHOTGUN,RUSH,,RIGHT GUARD,37,OWN,RUSH
2016103010,2016-10-30,4,14,28,PHI,DAL,2,10,84,"(14:28) (SHOTGUN) 11-C.WENTZ PASS INCOMPLETE SHORT MIDDLE TO 18-D.GREEN-BECKHAM. PASS INCOMPLETE ON A ""CROSSING PATTERN.""",2016,0,SHOTGUN,PASS,SHORT MIDDLE,,16,OPP,PASS
2016103006,2016-10-30,4,1,28,SEA,NO,2,5,37,"(1:28) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 22-C.PROSISE TO NO 49 FOR 14 YARDS (32-K.VACCARO). PASS 3, YAC 11",2016,14,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,37,OWN,PASS
2016103009,2016-10-30,4,7,28,ARI,CAR,1,10,45,"(7:28) (NO HUDDLE, SHOTGUN) 3-C.PALMER PASS SHORT MIDDLE TO 12-JO.BROWN TO CAR 41 FOR 14 YARDS (59-L.KUECHLY).",2016,14,NO HUDDLE SHOTGUN,PASS,SHORT MIDDLE,,45,OWN,PASS
2016103009,2016-10-30,4,9,28,ARI,CAR,2,8,10,"(9:28) (NO HUDDLE, SHOTGUN) 3-C.PALMER PASS SHORT LEFT TO 11-L.FITZGERALD TO ARI 19 FOR 9 YARDS (20-K.COLEMAN; 26-D.WORLEY).",2016,9,NO HUDDLE SHOTGUN,PASS,SHORT LEFT,,10,OWN,PASS
2016103008,2016-10-30,4,10,28,SD,DEN,3,9,47,(10:28) (SHOTGUN) 17-P.RIVERS SACKED AT SD 38 FOR -9 YARDS (31-J.SIMMONS).,2016,-9,SHOTGUN,SACK,,,47,OWN,PASS
2016103010,2016-10-30,4,11,28,PHI,DAL,2,10,25,(11:28) (SHOTGUN) 43-D.SPROLES LEFT GUARD TO PHI 38 FOR 13 YARDS (39-B.CARR).,2016,13,SHOTGUN,RUSH,,LEFT GUARD,25,OWN,RUSH
2016103008,2016-10-30,4,1,28,SD,DEN,2,10,45,(1:28) (SHOTGUN) 17-P.RIVERS PASS INCOMPLETE SHORT LEFT TO 15-D.INMAN (93-J.CRICK).,2016,0,SHOTGUN,PASS,SHORT LEFT,,45,OWN,PASS
2016103006,2016-10-30,4,14,27,NO,SEA,2,6,62,(14:27) 34-T.HIGHTOWER LEFT END PUSHED OB AT SEA 10 FOR 28 YARDS (55-F.CLARK).,2016,28,UNDER CENTER,RUSH,,LEFT END,38,OPP,RUSH
2016103002,2016-10-30,4,13,27,NE,BUF,2,15,21,"(13:27) (SHOTGUN) 28-J.WHITE UP THE MIDDLE TO NE 29 FOR 8 YARDS (26-R.BLANTON, 21-N.ROBEY-COLEMAN).",2016,8,SHOTGUN,RUSH,,CENTER,21,OWN,RUSH
2016103008,2016-10-30,4,5,27,DEN,SD,3,4,96,(5:27) (SHOTGUN) 13-T.SIEMIAN PASS INCOMPLETE SHORT LEFT TO 10-E.SANDERS.,2016,0,SHOTGUN,PASS,SHORT LEFT,,4,OPP,PASS
2016103005,2016-10-30,4,4,27,KC,IND,3,13,65,(4:27) (SHOTGUN) 35-C.WEST UP THE MIDDLE TO IND 26 FOR 9 YARDS (26-C.GEATHERS).,2016,9,SHOTGUN,RUSH,,CENTER,35,OPP,RUSH
2016103000,2016-10-30,4,1,27,WAS,CIN,1,10,78,"(1:27) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT RIGHT TO 13-M.HARRIS.",2016,0,NO HUDDLE SHOTGUN,PASS,SHORT RIGHT,,22,OPP,PASS
2016103008,2016-10-30,4,13,27,DEN,SD,1,8,92,(13:27) 13-T.SIEMIAN PASS INCOMPLETE SHORT RIGHT.,2016,0,UNDER CENTER,PASS,SHORT RIGHT,,8,OPP,PASS
2016103003,2016-10-30,4,5,27,CLE,NYJ,1,5,6,(5:27) (SHOTGUN) 13-J.MCCOWN PASS INCOMPLETE SHORT RIGHT TO 86-R.TELFER.,2016,0,SHOTGUN,PASS,SHORT RIGHT,,6,OWN,PASS
2016103005,2016-10-30,4,6,27,KC,IND,2,8,32,(6:27) (SHOTGUN) 4-N.FOLES PASS SHORT RIGHT TO 19-J.MACLIN TO IND 40 FOR 28 YARDS (30-R.MELVIN).,2016,28,SHOTGUN,PASS,SHORT RIGHT,,32,OWN,PASS
2016103005,2016-10-30,4,3,27,IND,KC,1,10,36,"(3:27) (SHOTGUN) 12-A.LUCK PASS SHORT RIGHT TO 15-P.DORSETT TO IND 35 FOR -1 YARDS (49-D.SORENSEN). FUMBLES (49-D.SORENSEN), AND RECOVERS AT IND 34. 15-P.DORSETT TO IND 34 FOR NO GAIN (49-D.SORENSEN).",2016,-1,SHOTGUN,PASS,SHORT RIGHT,,36,OWN,PASS
2016103000,2016-10-30,4,3,27,CIN,WAS,4,9,32,"(3:27) (PUNT FORMATION) 10-K.HUBER PUNTS 58 YARDS TO WAS 10, CENTER-46-C.HARRIS. 80-J.CROWDER TO WAS 33 FOR 23 YARDS (33-R.BURKHEAD).",2016,0,PUNT,PUNT,,,32,OWN,KICK
